id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3957602,The Hedges: Sunny urban garden home with breakfast,2127414,Katharine (Kit) And Scott,,Jamaica Plain,42.31016,-71.10582,Private room,94,29,128,2020-03-21,1.45,1,30,0,STR-399287
3965313,Minutes to Boston-Near Beach 69-1,20551003,May,,East Boston,42.38679,-71.00271,Private room,42,91,91,2019-11-11,1.57,1,90,0,
3969526,"Sensational South End- 2BR, no stairs, Location!",5408229,Liesl,,South End,42.33765,-71.07434,Entire home/apt,150,29,346,2021-10-29,3.91,1,50,2,
4000384,Sunlit room with private bath,10910804,Evelyn,,Jamaica Plain,42.31826,-71.09956,Private room,90,29,181,2020-03-01,2.04,1,90,0,STR-414873
4085362,"""Room with a View""  from ""Top of the Hill""",3164508,Marilyn,,Roslindale,42.28289,-71.14078,Private room,85,91,26,2017-09-30,0.30,2,364,0,STR-398654
4089940,"North End, 1 Bed Apt w/ office, Boston",20857768,Compass,,North End,42.36722,-71.05266,Entire home/apt,229,14,59,2021-05-20,0.67,8,0,3,Exempt: This listing is a unit used for furnished institutional or business stays
4090224,Sanitized Modern 3BD private home-near BCEC,17783651,Tiffany,,South Boston,42.3357,-71.05395,Entire home/apt,240,1,678,2021-11-30,7.74,1,258,96,STR-383708
4105704,Sunny Private Studio Aptmt,21299112,Helen,,Jamaica Plain,42.30385,-71.1151,Entire home/apt,125,29,256,2020-12-12,2.92,1,235,0,STR-460374
4148586,Back Bay Charmer,3588191,Kelly,,Back Bay,42.35491,-71.07463,Entire home/apt,225,91,15,2015-10-27,0.18,1,0,0,
4150640,Luxury Studio Apt in North End,20857768,Compass,,North End,42.36684,-71.0529,Entire home/apt,119,29,27,2021-06-27,0.31,8,60,4,Exempt: This listing is a unit used for furnished institutional or business stays
4233242,Quiet Artist's Retreat,197327,Melissa,,Jamaica Plain,42.31246,-71.10793,Private room,98,29,40,2021-11-14,0.46,2,272,1,STR-416301
4257929,Two Bedroom Apartment in Kenmore Sq,21926328,Hayden,,Fenway,42.34853,-71.09256,Entire home/apt,250,91,0,,,1,0,0,
4263736,Brownstone Master Bath Suite Park Views by LMA & T,11228809,Jonathan,,Roxbury,42.32971,-71.0931,Private room,82,2,337,2021-11-27,3.85,6,8,21,STR-443395
4278067,Studio apart Tremont St South End #2,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,85,33,70,2021-05-31,0.80,6,292,2,
4291607,Great location!,16922109,Vanessa,,Brighton,42.33678,-71.15237,Entire home/apt,90,91,4,2015-08-03,0.05,1,0,0,
4315428,Master Suite@ Logan Airport,22402141,Mirian,,East Boston,42.38903,-71.00251,Private room,100,91,1,2015-11-25,0.01,3,363,0,
4315439,Room Logan Airport + 1/2 bathroom,22402141,Mirian,,East Boston,42.38829,-71.00437,Private room,80,100,5,2019-09-01,0.07,3,365,0,
4348422,Cozy Jamaica Plain Pad,22217451,Ashley,,Jamaica Plain,42.31128,-71.10981,Private room,150,91,0,,,1,0,0,
4364925,large & grand 2 bedroom South End by Copley Sq #3,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,120,33,141,2021-10-31,1.63,6,275,3,
4364989,newly furn one bedroom by Copley #6,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,110,31,81,2021-12-03,1.00,6,336,3,
4410765,"Grt Location, Big 3 Bed,Nr all Colleges, Hospitals",9795590,Patrick,,Brighton,42.35309,-71.14822,Entire home/apt,600,45,9,2020-02-15,0.12,2,272,0,
4460532,Brownstone Bedroom Treetop Skyline View by LMA & T,11228809,Jonathan,,Roxbury,42.32942,-71.09149,Private room,75,2,240,2021-12-10,2.77,6,76,5,STR-443395
4461111,Queen room in a charming villa,13226301,Mohamed,,Roslindale,42.28026,-71.13584,Private room,50,28,36,2021-06-09,0.53,4,225,3,STR-398232
4461613,Comfy Beacon Hill Studio Great for Work Travel; #13,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,120,1,119,2021-10-12,1.48,55,244,12,STR-415631
4461846,South End Studio Perfect for Work Travel #36,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,84,1,84,2021-08-26,1.05,55,352,4,STR-441258
4461901,"Stylish Downtown Studio in the SouthEnd, #8",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,140,1,131,2021-10-25,1.65,55,344,14,STR-415612
4500409,"Stylish Studio in Back Bay, on Newbury St; #1",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,140,1,141,2021-11-28,1.80,55,346,12,LB-418468
4525875,Charming & Historic 2 bed/2 bath w/ private patio,23462166,Corey,,Charlestown,42.37866,-71.06452,Entire home/apt,363,4,55,2021-11-28,1.27,1,145,12,STR-399161
4526384,5 bedrooms 3 baths monthly Rental now,14785487,Aihua,,Allston,42.35984,-71.12873,Entire home/apt,450,31,33,2019-10-14,0.41,5,357,0,"I am not a hotel . 28 nights or longer is permitted by the new Ordinance. It excluded by the requirements for license

However, with the exception of licensing and restrictions : 14 days rental per year per rental property whether individually ( 14 days) or ( a few rentals ) combined (4 + 10 or 7+7 = 14 days ) are excluded."
4555637,Brownstone Loft Bedroom Rooftop Views by LMA & T,11228809,Jonathan,,Roxbury,42.32965,-71.0932,Private room,69,2,290,2021-11-29,3.36,6,25,28,STR-443395
4560053,Historic Beauty! Minutes to Center!,8229,Terry,,Roxbury,42.32397,-71.09085,Entire home/apt,184,3,88,2020-03-01,1.04,10,143,0,STR-446652
4566095,The Copley Suite - Radiant & Airy in the South End,5430185,Laura And Olivia,,South End,42.34301,-71.07304,Entire home/apt,125,120,20,2021-03-31,0.24,7,0,1,Exempt: This listing is a hotel or motel
4568116,Brownstone Cozy Private Studio by the T & LMA,11228809,Jonathan,,Roxbury,42.32967,-71.09328,Entire home/apt,96,2,523,2021-12-09,6.06,6,74,56,STR-443395
4573238,Chic furnished 2 bds- best Boston location N. End Boston,5578043,Dror,,North End,42.36424,-71.05259,Entire home/apt,133,31,157,2021-11-06,1.84,4,336,2,
4577188,Unique Fenway/Back Bay/Copley 1 Bed,5618949,Alan,,Fenway,42.345,-71.09514,Entire home/apt,148,3,174,2021-08-28,2.03,7,148,4,STR-419049
4580825,Amazing price and location w/ parking  N End (m1s),5578043,Dror,,North End,42.36329,-71.05233,Entire home/apt,153,2,150,2021-12-05,1.83,4,347,45,STR-406255
4583526,Lovely private 4 bedroom apt,23759488,Tricia,,Jamaica Plain,42.3043,-71.11465,Entire home/apt,211,2,232,2021-11-23,2.77,1,1,39,STR-410540
4593974,Parking EZ 2 Downtown/Longwood Larg,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,150,7,2018-02-15,0.10,31,364,0,
4593985,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,150,1,2015-06-20,0.01,31,365,0,
4602191,2 Bd/Bth Apt in Prime Location Gorgeous Water View,20079643,Alex @ Bcohousing,,West End,42.36452,-71.06928,Entire home/apt,250,90,18,2021-06-04,0.28,11,290,3,Exempt: This listing is a unit used for furnished institutional or business stays
4614037,Boston RooftopTerrace/ 2 Bed / By Logan airport,9073339,Elisangela,,East Boston,42.378693,-71.035088,Entire home/apt,234,1,234,2021-12-05,2.92,3,333,40,STR-398048
4623114,South End Studio Perfect for Work Travel #46,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,99,1,118,2021-11-21,1.54,55,364,12,STR-441249
4624582,Parking Easy to downtown/Longwood,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,150,4,2016-10-31,0.05,31,365,0,
4625517,GreenT&bus stops in front of door,7046340,Chun Kei,,Mission Hill,42.33245,-71.10642,Private room,100,91,0,,,1,0,0,
4630071,Charming studio,12165186,Masha,,Brighton,42.34341,-71.15451,Entire home/apt,49,91,14,2021-06-30,0.25,2,241,1,
4632511,Beacon Hill Duplex  2 bedrooms Queen beds sleeps 4,23901135,Lucy,,Beacon Hill,42.35998,-71.06488,Entire home/apt,305,29,69,2021-05-27,0.81,1,305,1,STR-394170
4662379,Historic House modernized,24124767,Matt,,Brighton,42.34765,-71.15509,Entire home/apt,350,3,132,2021-11-14,1.54,1,259,16,STR-416233
4699828,Charming Victorian Furnished Home,19466495,Barbara,,Hyde Park,42.2563,-71.12762,Entire home/apt,145,91,105,2019-06-28,1.29,1,220,0,Exempt: This listing is a unit used for furnished institutional or business stays
4710583,Cozy Attic Bedroom in Allston,17892292,Marlene,,Allston,42.35914,-71.13348,Private room,41,91,3,2018-06-19,0.04,5,0,0,
4737304,Cosy Celtic Retreat,24158689,Deborah,,Brighton,42.35111,-71.16529,Private room,65,91,25,2020-05-04,0.31,1,364,0,
4755586,One Sweet Place,24532370,Andrea,,Mattapan,42.27667,-71.08169,Private room,27,29,20,2021-04-30,0.44,1,236,1,STR-416068
4757808,Romantic Beacon Hill Studio,3085882,Nino,,Beacon Hill,42.35815,-71.07102,Entire home/apt,110,91,5,2015-10-25,0.06,1,0,0,
4863108,Ensuite Private Room in Boston,8157833,John,,South Boston,42.33717,-71.05,Private room,103,2,241,2021-11-07,2.86,1,227,31,STR-413500
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,Vj,,Allston,42.34838,-71.13163,Entire home/apt,79,240,340,2021-08-31,4.01,2,163,4,STR-415702
4995033,Modern Beacon Hill 2 Bedroom,11206328,Natasha,,West End,42.36122,-71.06629,Entire home/apt,158,2,110,2021-11-27,1.37,1,13,11,STR-411167
5019306,Sunny Duplex Condo + Private Parking,15862012,Vicki,,South Boston,42.33257,-71.02959,Entire home/apt,325,3,148,2021-11-28,1.79,1,328,31,STR-397970
5047340,Beautiful & Spacious 4 BDR / 3 BA w/ FREE Parking,10250028,Michelle,,Allston,42.35779,-71.13347,Entire home/apt,486,4,226,2021-11-21,3.64,2,326,7,STR-411261
5048406,3rd floor room in Victorian House,26062958,Yvonne,,Dorchester,42.31124,-71.06551,Private room,45,2,34,2021-11-11,0.41,2,351,3,STR-415034
5049582,Quiet room - Great location!,197327,Melissa,,Jamaica Plain,42.31327,-71.10811,Private room,60,30,25,2021-08-31,0.31,2,288,2,STR-416301
5064995,Beacon Hill Brownstone,13435932,Tom,,Beacon Hill,42.35921,-71.06759,Entire home/apt,147,91,24,2021-06-01,0.29,2,0,1,
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,Susan,,Roxbury,42.34041,-71.08384,Entire home/apt,464,29,100,2020-12-27,1.29,3,299,1,Exempt: This listing is a unit used for furnished institutional or business stays
5166870,2 Bdrm Apt w/ tower in JP Victorian,1487352,Matt And Eva,,Jamaica Plain,42.30542,-71.10409,Entire home/apt,166,2,272,2021-12-12,3.26,1,248,50,STR-401736
5222368,Newly-Renovated Condo,1532353,Diana,,Mission Hill,42.32713,-71.10663,Private room,75,1000,0,,,1,0,0,
5317935,Family friendly Boston home,95959,Bandita,,Roxbury,42.32338,-71.09334,Entire home/apt,400,29,9,2019-04-16,0.11,1,319,0,STR-398243
5358934,"Renovated, Quiet, Free Parking",18517776,Huggy,,Roxbury,42.31681,-71.08001,Private room,42,150,6,2019-11-01,0.09,31,365,0,
5364137,**Studio by Airport and T Station**,23777641,Gavin,,East Boston,42.38704,-71.00581,Entire home/apt,68,60,85,2021-10-30,1.04,2,90,3,
5364231,Cool room with private bathroom.,13226301,Mohamed,,Roslindale,42.27863,-71.13637,Private room,50,28,0,,,4,230,0,STR-398232
5371051,Beautiful 3 bedroom Dorchester MA,27842033,Bernard,,Dorchester,42.31163,-71.06351,Entire home/apt,104,29,261,2021-06-14,3.53,2,250,1,
5434353,Quiet  Beauty in Boston,9658771,Anthony,,Roslindale,42.28629,-71.13839,Entire home/apt,155,14,26,2021-04-30,0.34,2,363,2,STR-445527
5478135,City living near the beach!,13595892,Elizabeth,,East Boston,42.38455,-71.00217,Entire home/apt,195,91,27,2016-11-13,0.39,1,0,0,
5495267,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,150,2,2016-08-30,0.03,31,365,0,
5526487,*Penthouse Duplex* Close to Center,28662210,Terry,,Mission Hill,42.33211,-71.09842,Entire home/apt,191,3,116,2021-11-01,1.46,5,153,4,STR446658
5526514,"Fresh! City Loft Apartment,  Minutes to Center!",28662210,Terry,,Roxbury,42.3285,-71.09608,Entire home/apt,179,3,123,2021-09-22,1.49,5,133,1,STR-446656
5581575,Private Entrance * King Beds! * Kid Friendly,28766987,Kathy,,Back Bay,42.34628,-71.08064,Entire home/apt,350,29,203,2021-09-30,3.06,1,20,10,STR-400453
5690424,"Beacon Hill House, Huge Roof Deck & Encore Casino",28090138,Gloria,,Beacon Hill,42.35668,-71.07185,Entire home/apt,310,91,124,2020-03-01,1.53,1,80,0,
5709298,Central Boston Beacon Hill 2brm,2006852,Jay,,Beacon Hill,42.35984,-71.06914,Entire home/apt,221,28,349,2021-11-07,4.28,7,344,25,Exempt: This listing is a unit that has contracts with hospitals
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,106,1,138,2021-08-29,1.75,55,310,14,STR-441252
5718921,"Charming South End Brownstone, 2bedroom with a patio",22348222,Maverick,,South End,42.34455,-71.07628,Entire home/apt,156,29,141,2021-03-07,1.78,55,94,4,STR-415648
5738018,Sunny Two-Bedroom in Boston,7302835,Samuel,,Jamaica Plain,42.32448,-71.10664,Entire home/apt,95,91,0,,,1,0,0,
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,140,1,124,2021-11-09,1.62,55,356,10,STR-415605
5769127,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,109,1,225,2021-11-15,2.84,55,260,40,STR-415604
5775139,Large room located in Allston,29963974,Nesli,,Allston,42.35211,-71.13178,Private room,70,91,0,,,1,0,0,
5781926,City Sanctuary with ocean view and terrace garden,29573894,Amy,,South Boston,42.33286,-71.04506,Entire home/apt,170,5,38,2021-10-14,0.72,1,264,2,STR-398153
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,,North End,42.36726,-71.05424,Entire home/apt,300,3,235,2021-11-30,3.00,1,97,26,STR-388064
5806428,Close to Airport and Subway,15646805,Meghan,,East Boston,42.37939,-71.02961,Entire home/apt,125,91,31,2019-05-23,0.38,1,90,0,
5813177,Sunny 1BR for Summer,30162455,Patlapa,,Fenway,42.34306,-71.0872,Entire home/apt,62,91,0,,,1,0,0,
5844314,Walk To Beach or City 1 -Our #1 Requested Room,30342817,Piter & Stacy,,Dorchester,42.31776,-71.05795,Private room,50,29,225,2020-08-15,3.26,5,338,0,Str416603
5856633,Condo overlooking Boston Harbour,30408736,Kate,,South Boston,42.33284,-71.04685,Entire home/apt,350,91,1,2016-05-13,0.01,1,0,0,
5870922,The Nantucket Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,48,3,251,2021-12-12,3.09,4,129,34,STR-383892
5884429,"Two Rooms, Private Bath, AC -sleeps 2",15396970,Linda,,Roslindale,42.28516,-71.13772,Private room,115,29,105,2021-11-03,1.31,2,39,30,STR-396424
5903001,Boston Back Bay/Copley Square,30658962,Marlo,,Back Bay,42.35147,-71.07835,Entire home/apt,200,3,53,2021-12-02,0.65,1,345,19,STR-404614
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,,Back Bay,42.35009,-71.07023,Entire home/apt,554,91,15,2016-07-15,0.19,2,318,0,
5927267,"Large room, wood floor, 2 windows",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,61,5,156,2021-11-13,1.92,3,163,9,STR-445765
5932402,South End Condo,2221632,Tad,,South End,42.34459,-71.06999,Private room,100,91,0,,,1,0,0,
5940866,"Sunny room, en-suite bathroom, minutes to Boston",12720679,Valerie,,East Boston,42.37615,-71.03331,Private room,75,2,370,2021-12-12,4.58,1,73,15,STR-427440
5967421,The Meditation Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,55,91,171,2019-12-31,2.12,4,253,0,
6080461,Comfortable and close! 1.5 miles to Center,28662210,Terry,,Roxbury,42.32966,-71.09597,Entire home/apt,169,29,98,2021-10-16,1.21,5,142,4,STR446654
6089865,"Little Italy, Historic, Freedom Trail, TD Garden",3637081,Jason Or Jose,,North End,42.36545,-71.05623,Entire home/apt,105,1,480,2021-12-13,5.94,8,160,68,Exempt: This listing is a unit used for furnished institutional or business stays
6119918,"RENOVATED, Pvt entrance, CDC cleaning, Whole Foods",546854,Sanjay,,Allston,42.34689,-71.13679,Entire home/apt,80,32,111,2021-11-19,1.38,2,196,2,
6179374,Harvard Boston University MIT,30489899,Home On Blaine,,Allston,42.35483,-71.13694,Private room,45,91,6,2019-12-20,0.08,4,362,0,STR-404592
6238463,Pvt tree top suite in great location,31691830,Penny,,Jamaica Plain,42.31583,-71.11448,Private room,109,2,203,2021-11-27,2.67,1,77,46,STR-411564
6248970,Spacious room convenient to subway,32449720,Shawn,,Jamaica Plain,42.31984,-71.10569,Private room,50,3,270,2021-11-24,3.37,1,31,28,STR-418340
6317722,Brand New 2 BR | 1 BA in So. BOS #3,9410008,Jason,,South Boston,42.33536,-71.04523,Entire home/apt,150,10,160,2020-04-18,2.02,21,77,0,Exempt: This listing is a unit that has contracts with hospitals
6401859,`Hidden Gem in Boston,17890131,Grace & Mark,,Hyde Park,42.24638,-71.11757,Entire home/apt,99,1,117,2019-11-25,1.66,1,0,0,STR-403711
6426364,Great city views top floor one bed #7,9653086,Glenn,,South End,42.34144,-71.0763,Entire home/apt,90,29,80,2021-11-06,1.01,6,312,4,
6465075,Spacious 5BR Condo Near Metro,635157,Catlin,,Jamaica Plain,42.29828,-71.11048,Entire home/apt,528,3,135,2021-12-05,1.69,1,311,23,STR-445893
6489209,"Large room, excellent access",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,61,5,72,2021-10-28,0.90,3,174,7,STR-445765
6513924,Spacious unit near public transportation,16398126,Chris,,Roslindale,42.2863,-71.11945,Entire home/apt,64,91,105,2020-05-27,1.32,1,365,0,
6554785,Apartment close to everything!,28123912,Ned,,Downtown,42.35913,-71.06138,Entire home/apt,75,91,216,2018-12-31,2.73,2,103,0,
6576530,Luxury Sunny Hill Townhouse Unit #2,14785487,Aihua,,Roxbury,42.31043,-71.08642,Entire home/apt,450,31,16,2021-03-24,0.21,5,365,1,
6603827,Cozy private room near bus stop,34552909,Barrie,,Roslindale,42.28411,-71.11693,Private room,50,29,13,2021-09-30,0.17,2,362,3,
6609546,Beautiful Waterfront Location.,34584706,George,,South Boston Waterfront,42.34791,-71.04196,Private room,149,29,225,2020-03-12,2.83,2,365,0,STR-416477
6646604,"Sunny renovated 1 bed, near BC,BU",31340713,Kama,,Brighton,42.34118,-71.14678,Entire home/apt,110,180,32,2021-05-29,0.41,12,226,1,Exempt: This listing is a unit used for furnished institutional or business stays
6677469,south end/back bay brownstone,34949685,Oine,,South End,42.34449,-71.07674,Entire home/apt,277,3,56,2021-09-27,0.71,1,80,2,STR-416571
6685682,Vintage Brownstone on Newbury|1 BR 1BA #3,814298,Thatch,,Back Bay,42.34821,-71.08625,Entire home/apt,149,2,118,2021-11-14,1.53,67,21,22,Exempt: This listing is a hotel or motel
6690605,Renovated Boston Apartment,35018472,Jennifer,,Charlestown,42.37639,-71.06389,Entire home/apt,200,91,24,2019-08-13,0.31,1,0,0,
6741968,Entire Loft Apt in Prestigious Beacon Hill,28662502,Tiffany,,Downtown,42.359,-71.06203,Entire home/apt,79,91,259,2020-10-11,3.27,1,187,0,
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Chinatown,42.34991,-71.06164,Entire home/apt,207,91,7,2020-06-06,0.09,1,246,0,
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,114,1,168,2021-11-27,2.12,55,304,34,STR-441260
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,112,1,84,2021-10-21,1.47,55,301,13,LB-101763
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,109,1,123,2021-11-07,2.13,55,318,14,STR-415602
6759004,Stylish & Comfortable Newbury St Studio; #10,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,140,1,190,2021-11-26,2.45,55,281,37,STR-445402
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,140,1,57,2021-11-14,1.03,55,344,9,STR-441244
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,109,1,107,2021-09-27,1.71,55,296,6,LB-101763
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,155,1,213,2021-10-19,2.83,55,361,29,STR-415606
6764572,Experience an 1880s Victorian house,35411494,Jon&Margrit,,Jamaica Plain,42.31783,-71.10651,Private room,95,1,230,2021-03-02,2.90,2,0,6,STR 383312
6780077,"Treetop and Ocean view, safe, near metro",9898255,Jessica,,Dorchester,42.31392,-71.06137,Private room,70,2,36,2021-10-26,1.02,5,264,10,STR-443035
6793945,Stylish South End Apartment,35331408,Andrew,,South End,42.33768,-71.07624,Entire home/apt,180,29,101,2021-01-29,1.29,1,34,1,
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,150,11,2016-09-21,0.15,31,365,0,
